,feature,importance
452,ci17j249_0,4.056545734405518
453,ci08a259_2,4.0486741065979
454,ci15h168_Missing,4.048643112182617
455,ci18k354_2,4.026841163635254
456,ci18k013_0,4.023230075836182
457,cd18k088_2,4.01965856552124
458,ci17j005_6,4.012038707733154
459,ci18k340_4,4.008370876312256
460,cd18k053_1,4.004261016845703
461,ci19l315_3,4.000520706176758
462,ci20m383_8,3.999885082244873
463,ci17j005_8,3.999859094619751
464,ci19l007_8,3.99832820892334
465,cd15h075_3,3.9901106357574463
466,ci20m356_2,3.9847800731658936
467,ci15h253_1,3.9831624031066895
468,cd19l073_3,3.982747793197632
469,ci20m209_3,3.9805448055267334
470,ch16i004_4,3.9740166664123535
471,cd20m091_6,3.9642555713653564
472,ch08b004_3,3.9582221508026123
473,ci18k053_0,3.953456401824951
474,ch07a005_3,3.9532246589660645
475,ch10d001_2,3.9529833793640137
476,ci16i154_1,3.944263458251953
477,cd19l073_1,3.941650152206421
478,ci11d187_0,3.941033363342285
479,ci19l007_6,3.9363183975219727
480,cd20m075_4,3.9341487884521484
481,ch20m005_4,3.9330697059631348
482,cd20m049_1,3.9173855781555176
483,ci17j014_0,3.916776657104492
484,cd16i050_1,3.9146945476531982
485,ci16i317_4,3.9113876819610596
486,ci10c316_3,3.9105637073516846
487,ci14g251_0,3.9095733165740967
488,ch13g001_2,3.908939838409424
489,ci17j349_2,3.90804386138916
490,ci16i042_0,3.9047555923461914
491,ci18k186_1,3.903334379196167
492,ci09b242_4,3.902730941772461
493,cd20m077_2,3.897993564605713
494,ci12e146_0,3.8935766220092773
495,ci10c263_7,3.886146306991577
496,ci19l242_4,3.885281562805176
497,ci15h347_1,3.873943328857422
498,ci19l314_4,3.872375011444092
499,ci14g349_3,3.8685548305511475
500,ci20m203_1,3.867353677749634
501,ci10c209_Missing,3.8656764030456543
502,ci09b252_4,3.865640163421631
503,cd19l092_7,3.8653671741485596
504,ci20m356_5,3.861060619354248
505,ci19l209_3,3.8451247215270996
506,ci16i244_8,3.8440322875976562
507,ci19l205_3,3.8435564041137695
508,ch13g004_3,3.8293800354003906
509,ci18k310_1,3.8276443481445312
510,ch18k005_4,3.8269195556640625
511,ci20m340_3,3.8257358074188232
512,ci13f237_2,3.8228206634521484
513,ci19l265_4,3.8124704360961914
514,ci16i226_4,3.8117268085479736
515,cd19l049_0,3.8114230632781982
516,ci08a307_2,3.809560775756836
517,ci09b004_1,3.808480739593506
518,cd20m094_Missing,3.80536150932312
519,ci20m226_1,3.7957286834716797
520,ci15h315_3,3.7924861907958984
521,ci14g100_0,3.7898709774017334
522,ci17j070_1,3.787877321243286
523,ci12e017_0,3.7838642597198486
524,cd17j075_4,3.7833681106567383
525,ci19l241_2,3.78320050239563
526,ci18k099_1,3.7790825366973877
527,ci12e221_2,3.778482675552368
528,ci19l315_5,3.7768003940582275
529,ci10c017_0,3.7756736278533936
530,cd15h075_2,3.7727890014648438
531,ci16i007_7,3.7637460231781006
532,ci15h177_2,3.7601635456085205
533,ci18k352_2,3.758376359939575
534,ci10c026_0,3.7549285888671875
535,cd20m076_2,3.754124641418457
536,ci11d008_2,3.753607749938965
537,ci20m340_4,3.7535922527313232
538,cd15h073_1,3.7523465156555176
539,ch19l004_Missing,3.752180576324463
540,ci16i315_5,3.7506392002105713
541,ci12e179_0,3.7494664192199707
542,ci19l261_2,3.7434585094451904
543,ci20m377_5,3.7414960861206055
544,ci20m045_0,3.7365896701812744
545,ci09b239_3,3.736569404602051
546,ci20m380_6,3.735682964324951
547,ci18k305_3,3.727914810180664
548,ci20m242_4,3.7274370193481445
549,ci17j313_1,3.724116802215576
550,ci15h254_2,3.7214694023132324
551,ci19l153_0,3.720637559890747
552,ci20m007_5,3.7184853553771973
553,ci18k239_1,3.7084922790527344
554,ci18k356_4,3.70743989944458
555,ci09b317_4,3.6846282482147217
556,ci12e008_2,3.6781511306762695
557,cd16i073_3,3.669316291809082
558,ci18k005_9,3.668344736099243
559,ci18k026_0,3.6675567626953125
560,cd20m092_8,3.666482925415039
561,ci19l239_3,3.6657676696777344
562,cd14g088_Missing,3.6641359329223633
563,ci20m038_0,3.6577553749084473
564,ci18k254_1,3.6510009765625
565,ci20m377_4,3.6504714488983154
566,ci20m151_0,3.6461524963378906
567,ci17j356_5,3.645453691482544
568,ci15h293_0,3.6412339210510254
569,ci15h007_8,3.6298036575317383
570,ci17j354_1,3.628082275390625
571,ch11e004_Missing,3.62172794342041
572,ci16i006_8,3.6200199127197266
573,ci15h221_Missing,3.6165311336517334
574,ci09b259_3,3.611186981201172
575,ci15h264_Missing,3.6046009063720703
576,ci15h005_5,3.6044979095458984
577,ci13f003_0,3.6002614498138428
578,ci12e006_8,3.591477155685425
579,ci19l340_3,3.5911004543304443
580,ci20m355_7,3.5906410217285156
581,ci15h238_1,3.587275505065918
582,ch13g005_3,3.5840697288513184
583,ci08a262_6,3.5816702842712402
584,ci20m211_2,3.5813281536102295
585,ci20m261_4,3.5786046981811523
586,ci19l254_2,3.577777624130249
587,ci13f246_1,3.5751752853393555
588,ci20m229_4,3.574320077896118
589,ci09b262_3,3.572453498840332
590,ci13f307_3,3.5721492767333984
591,ci14g039_0,3.568430185317993
592,ci20m378_10,3.5613319873809814
593,ci14g007_7,3.5603222846984863
594,ci17j011_1,3.55473256111145
595,ci16i238_3,3.5471277236938477
596,ci19l307_2,3.543226718902588
597,ci16i296_0,3.5423903465270996
598,ci08a229_Missing,3.539295196533203
599,ci12e317_2,3.530487060546875
600,cd19l074_3,3.5270354747772217
601,ci20m307_4,3.5211472511291504
602,ci17j263_9,3.519613265991211
603,ci18k004_1,3.5184600353240967
604,ch12f004_3,3.5153298377990723
605,ci20m377_6,3.508734941482544
606,ci09b266_1,3.503147602081299
607,ci13f313_1,3.5031116008758545
608,cd17j075_1,3.502347230911255
609,ci17j259_1,3.499847412109375
610,ci12e008_1,3.498969554901123
611,ci16i239_1,3.4910125732421875
612,ci15h240_2,3.488969087600708
613,cd20m074_4,3.4861557483673096
614,ci16i253_2,3.4800357818603516
615,ch10d004_4,3.4787139892578125
616,ci12e237_Missing,3.475288152694702
617,ci20m355_4,3.47145676612854
618,ci18k017_1,3.4688217639923096
619,ci20m354_2,3.4639759063720703
620,ci08a241_2,3.4622676372528076
621,ci09b278_1,3.458657741546631
622,cd18k073_3,3.457913398742676
623,ci18k020_Missing,3.455951690673828
624,ci17j006_4,3.4506123065948486
625,ci12e100_1,3.4478647708892822
626,ci20m307_3,3.44738507270813
627,ci20m006_6,3.441722869873047
628,ci12e315_4,3.4405670166015625
629,ci19l380_9,3.4371538162231445
630,ci19l099_0,3.4358153343200684
631,ci20m238_4,3.4307303428649902
632,ci14g175_2,3.429534435272217
633,ci19l205_2,3.424715518951416
634,cd18k050_0,3.4217164516448975
635,ci17j007_7,3.418273448944092
636,ci15h313_2,3.417403221130371
637,ci17j177_1,3.4141387939453125
638,ci20m240_2,3.4127156734466553
639,ci15h001_5,3.4066572189331055
640,ci18k179_0,3.4052085876464844
641,ci11d314_4,3.405116319656372
642,ci14g262_9,3.403402328491211
643,ci18k265_3,3.401543617248535
644,ch17j005_3,3.399430274963379
645,ci18k229_4,3.397132396697998
646,ci20m008_1,3.39704966545105
647,ci18k260_Missing,3.396975040435791
648,ci16i006_6,3.395561933517456
649,ci13f008_1,3.389002799987793
650,ci20m313_2,3.388528823852539
651,ci18k263_6,3.3872785568237305
652,cd16i088_Missing,3.384640693664551
653,ci16i316_3,3.377596616744995
654,ci20m265_5,3.3762283325195312
655,ci19l240_4,3.371133804321289
656,ci20m264_2,3.36714506149292
657,cd19l091_6,3.3665904998779297
658,ci13f181_0,3.3654394149780273
659,cd16i088_2,3.365041494369507
660,cd20m092_7,3.3608012199401855
661,ci18k209_Missing,3.359520196914673
662,ci08a017_1,3.358362913131714
663,ci15h352_2,3.3549752235412598
664,ci11d003_1,3.354778528213501
665,ci13f315_2,3.3435723781585693
666,ci12e306_1,3.3402297496795654
667,ci20m380_8,3.337033748626709
668,ci13f188_0,3.3310282230377197
669,ci20m006_8,3.330364465713501
670,ci17j314_3,3.3297767639160156
671,ci17j026_0,3.3220698833465576
672,ci16i226_1,3.321315050125122
673,cd20m092_10,3.3212718963623047
674,ci20m378_5,3.3211076259613037
675,ci16i307_5,3.31955885887146
676,ci19l373_Missing,3.3156368732452393
677,ci09b211_3,3.3153128623962402
678,ci08a267_1,3.314577102661133
679,ci16i316_4,3.313317060470581
680,ci16i240_3,3.309725761413574
681,ci11d226_Missing,3.3096303939819336
682,ci18k046_1,3.3076469898223877
683,ci13f177_1,3.3072216510772705
684,ci13f315_5,3.303466320037842
685,ci20m355_1,3.301335096359253
686,ci13f264_Missing,3.299163818359375
687,ci18k240_1,3.2971584796905518
688,ci20m356_3,3.296078681945801
689,cd17j073_1,3.295225143432617
690,ci19l380_8,3.293689727783203
691,ci18k259_2,3.2850210666656494
692,ci19l252_3,3.284287452697754
693,ci08a254_2,3.2777585983276367
694,ci08a261_3,3.275531768798828
695,ci15h253_3,3.265794277191162
696,ci13f146_1,3.262521743774414
